SEQUENTIAL
9999200047;9988000047;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200048;9988000048;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200049;9988000049;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200050;9988000050;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200051;9988000051;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200052;9988000052;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200053;9988000053;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200054;9988000054;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200055;9988000055;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200056;9988000056;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200057;9988000057;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200058;9988000058;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200059;9988000059;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200060;9988000060;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200061;9988000061;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200062;9988000062;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200063;9988000063;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200064;9988000064;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200065;9988000065;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200066;9988000066;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200067;9988000067;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200068;9988000068;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200069;9988000069;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200070;9988000070;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200071;9988000071;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200072;9988000072;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200073;9988000073;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200074;9988000074;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200075;9988000075;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200076;9988000076;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200077;9988000077;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200078;9988000078;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200079;9988000079;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200080;9988000080;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200081;9988000081;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200082;9988000082;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200083;9988000083;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200084;9988000084;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200085;9988000085;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200086;9988000086;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200087;9988000087;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200088;9988000088;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200089;9988000089;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200090;9988000090;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200091;9988000091;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200092;9988000092;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200093;9988000093;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200094;9988000094;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200095;9988000095;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200096;9988000096;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200097;9988000097;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200098;9988000098;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200099;9988000099;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200100;9988000100;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200101;9988000101;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200102;9988000102;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200103;9988000103;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200104;9988000104;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200105;9988000105;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200106;9988000106;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200107;9988000107;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200108;9988000108;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200109;9988000109;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200110;9988000110;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200111;9988000111;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200112;9988000112;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200113;9988000113;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200114;9988000114;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200115;9988000115;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200116;9988000116;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200117;9988000117;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200118;9988000118;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200119;9988000119;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200120;9988000120;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200121;9988000121;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200122;9988000122;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200123;9988000123;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200124;9988000124;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200125;9988000125;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200126;9988000126;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200127;9988000127;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200128;9988000128;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200129;9988000129;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200130;9988000130;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200131;9988000131;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200132;9988000132;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200133;9988000133;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200134;9988000134;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200135;9988000135;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200136;9988000136;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200137;9988000137;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200138;9988000138;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200139;9988000139;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200140;9988000140;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200141;9988000141;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200142;9988000142;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200143;9988000143;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200144;9988000144;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200145;9988000145;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200146;9988000146;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200147;9988000147;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200148;9988000148;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200149;9988000149;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200150;9988000150;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200151;9988000151;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200152;9988000152;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200153;9988000153;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200154;9988000154;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200155;9988000155;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200156;9988000156;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200157;9988000157;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200158;9988000158;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200159;9988000159;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200160;9988000160;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200161;9988000161;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200162;9988000162;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200163;9988000163;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200164;9988000164;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200165;9988000165;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200166;9988000166;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200167;9988000167;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200168;9988000168;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200169;9988000169;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200170;9988000170;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200171;9988000171;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200172;9988000172;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200173;9988000173;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200174;9988000174;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200175;9988000175;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200176;9988000176;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200177;9988000177;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200178;9988000178;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200179;9988000179;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200180;9988000180;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200181;9988000181;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200182;9988000182;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200183;9988000183;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200184;9988000184;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200185;9988000185;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200186;9988000186;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200187;9988000187;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200188;9988000188;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200189;9988000189;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200190;9988000190;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200191;9988000191;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200192;9988000192;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200193;9988000193;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200194;9988000194;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200195;9988000195;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200196;9988000196;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200197;9988000197;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200198;9988000198;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200199;9988000199;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200200;9988000200;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200201;9988000201;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200202;9988000202;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200203;9988000203;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200204;9988000204;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200205;9988000205;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200206;9988000206;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200207;9988000207;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200208;9988000208;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200209;9988000209;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200210;9988000210;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200211;9988000211;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200212;9988000212;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200213;9988000213;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200214;9988000214;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200215;9988000215;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200216;9988000216;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200217;9988000217;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200218;9988000218;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200219;9988000219;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200220;9988000220;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200221;9988000221;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200222;9988000222;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200223;9988000223;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200224;9988000224;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200225;9988000225;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200226;9988000226;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200227;9988000227;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200228;9988000228;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200229;9988000229;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200230;9988000230;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200231;9988000231;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200232;9988000232;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200233;9988000233;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200234;9988000234;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200235;9988000235;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200236;9988000236;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200237;9988000237;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200238;9988000238;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200239;9988000239;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200240;9988000240;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200241;9988000241;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200242;9988000242;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200243;9988000243;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200244;9988000244;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200245;9988000245;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200246;9988000246;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200247;9988000247;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200248;9988000248;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200249;9988000249;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200250;9988000250;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200251;9988000251;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200252;9988000252;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200253;9988000253;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200254;9988000254;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200255;9988000255;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200256;9988000256;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200257;9988000257;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200258;9988000258;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200259;9988000259;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200260;9988000260;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200261;9988000261;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200262;9988000262;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200263;9988000263;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200264;9988000264;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200265;9988000265;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200266;9988000266;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200267;9988000267;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200268;9988000268;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200269;9988000269;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200270;9988000270;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200271;9988000271;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200272;9988000272;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200273;9988000273;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200274;9988000274;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200275;9988000275;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200276;9988000276;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200277;9988000277;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200278;9988000278;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200279;9988000279;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200280;9988000280;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200281;9988000281;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200282;9988000282;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200283;9988000283;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200284;9988000284;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200285;9988000285;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200286;9988000286;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200287;9988000287;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200288;9988000288;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200289;9988000289;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200290;9988000290;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200291;9988000291;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200292;9988000292;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200293;9988000293;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200294;9988000294;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200295;9988000295;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200296;9988000296;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200297;9988000297;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200298;9988000298;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200299;9988000299;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200300;9988000300;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200301;9988000301;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
9999200302;9988000302;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
