SEQUENTIAL
5500350038;6600350038;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350039;6600350039;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350040;6600350040;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350041;6600350041;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350042;6600350042;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350043;6600350043;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350044;6600350044;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350045;6600350045;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350046;6600350046;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350047;6600350047;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350048;6600350048;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350049;6600350049;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350050;6600350050;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350051;6600350051;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350052;6600350052;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350053;6600350053;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350054;6600350054;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350055;6600350055;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350056;6600350056;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350057;6600350057;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350058;6600350058;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350059;6600350059;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350060;6600350060;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350061;6600350061;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350062;6600350062;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350063;6600350063;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350064;6600350064;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350065;6600350065;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350066;6600350066;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350067;6600350067;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350068;6600350068;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350069;6600350069;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350070;6600350070;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350071;6600350071;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350072;6600350072;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350073;6600350073;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350074;6600350074;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350075;6600350075;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350076;6600350076;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350077;6600350077;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350078;6600350078;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350079;6600350079;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350080;6600350080;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350081;6600350081;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350082;6600350082;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350083;6600350083;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350084;6600350084;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350085;6600350085;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350086;6600350086;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350087;6600350087;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350088;6600350088;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350089;6600350089;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350090;6600350090;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350091;6600350091;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350092;6600350092;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350093;6600350093;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350094;6600350094;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350095;6600350095;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350096;6600350096;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350097;6600350097;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350098;6600350098;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350099;6600350099;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350100;6600350100;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350101;6600350101;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350102;6600350102;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350103;6600350103;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350104;6600350104;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350105;6600350105;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350106;6600350106;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350107;6600350107;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350108;6600350108;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350109;6600350109;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350110;6600350110;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350111;6600350111;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350112;6600350112;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350113;6600350113;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350114;6600350114;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350115;6600350115;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350116;6600350116;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350117;6600350117;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350118;6600350118;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350119;6600350119;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350120;6600350120;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350121;6600350121;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350122;6600350122;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350123;6600350123;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350124;6600350124;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350125;6600350125;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350126;6600350126;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350127;6600350127;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350128;6600350128;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350129;6600350129;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350130;6600350130;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350131;6600350131;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350132;6600350132;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350133;6600350133;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350134;6600350134;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350135;6600350135;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350136;6600350136;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350137;6600350137;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350138;6600350138;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350139;6600350139;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350140;6600350140;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350141;6600350141;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350142;6600350142;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350143;6600350143;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350144;6600350144;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350145;6600350145;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350146;6600350146;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350147;6600350147;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350148;6600350148;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350149;6600350149;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350150;6600350150;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350151;6600350151;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350152;6600350152;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350153;6600350153;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350154;6600350154;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350155;6600350155;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350156;6600350156;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350157;6600350157;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350158;6600350158;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350159;6600350159;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350160;6600350160;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350161;6600350161;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350162;6600350162;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350163;6600350163;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350164;6600350164;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350165;6600350165;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350166;6600350166;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350167;6600350167;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350168;6600350168;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350169;6600350169;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350170;6600350170;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350171;6600350171;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350172;6600350172;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350173;6600350173;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350174;6600350174;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350175;6600350175;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350176;6600350176;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350177;6600350177;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350178;6600350178;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350179;6600350179;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350180;6600350180;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350181;6600350181;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350182;6600350182;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350183;6600350183;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350184;6600350184;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350185;6600350185;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350186;6600350186;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350187;6600350187;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350188;6600350188;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350189;6600350189;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350190;6600350190;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350191;6600350191;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350192;6600350192;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350193;6600350193;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350194;6600350194;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350195;6600350195;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350196;6600350196;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350197;6600350197;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350198;6600350198;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350199;6600350199;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350200;6600350200;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350201;6600350201;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350202;6600350202;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350203;6600350203;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350204;6600350204;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350205;6600350205;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350206;6600350206;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350207;6600350207;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350208;6600350208;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350209;6600350209;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350210;6600350210;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350211;6600350211;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350212;6600350212;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350213;6600350213;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350214;6600350214;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350215;6600350215;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350216;6600350216;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350217;6600350217;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350218;6600350218;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350219;6600350219;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350220;6600350220;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350221;6600350221;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350222;6600350222;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350223;6600350223;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350224;6600350224;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350225;6600350225;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350226;6600350226;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350227;6600350227;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350228;6600350228;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350229;6600350229;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350230;6600350230;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350231;6600350231;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350232;6600350232;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350233;6600350233;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350234;6600350234;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350235;6600350235;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350236;6600350236;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350237;6600350237;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350238;6600350238;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350239;6600350239;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350240;6600350240;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350241;6600350241;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350242;6600350242;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350243;6600350243;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350244;6600350244;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350245;6600350245;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350246;6600350246;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350247;6600350247;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350248;6600350248;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350249;6600350249;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350250;6600350250;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350251;6600350251;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350252;6600350252;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350253;6600350253;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350254;6600350254;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350255;6600350255;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350256;6600350256;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350257;6600350257;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350258;6600350258;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350259;6600350259;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350260;6600350260;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350261;6600350261;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350262;6600350262;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350263;6600350263;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350264;6600350264;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350265;6600350265;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350266;6600350266;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350267;6600350267;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350268;6600350268;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350269;6600350269;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350270;6600350270;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350271;6600350271;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350272;6600350272;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
5500350273;6600350273;6220;1;fcff:1:256:172:24:3:0:51;fcff:1:256:172:24:3:0:190
