SEQUENTIAL
5500310026;6600310026;7024;6700310026;6800310026;6;6902400026;6902500026;6902600026;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310027;6600310027;7024;6700310027;6800310027;6;6902400027;6902500027;6902600027;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310028;6600310028;7024;6700310028;6800310028;6;6902400028;6902500028;6902600028;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310029;6600310029;7024;6700310029;6800310029;6;6902400029;6902500029;6902600029;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310030;6600310030;7024;6700310030;6800310030;6;6902400030;6902500030;6902600030;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310031;6600310031;7024;6700310031;6800310031;6;6902400031;6902500031;6902600031;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310032;6600310032;7024;6700310032;6800310032;6;6902400032;6902500032;6902600032;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310033;6600310033;7024;6700310033;6800310033;6;6902400033;6902500033;6902600033;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310034;6600310034;7024;6700310034;6800310034;6;6902400034;6902500034;6902600034;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310035;6600310035;7024;6700310035;6800310035;6;6902400035;6902500035;6902600035;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310036;6600310036;7024;6700310036;6800310036;6;6902400036;6902500036;6902600036;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310037;6600310037;7024;6700310037;6800310037;6;6902400037;6902500037;6902600037;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310038;6600310038;7024;6700310038;6800310038;6;6902400038;6902500038;6902600038;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310039;6600310039;7024;6700310039;6800310039;6;6902400039;6902500039;6902600039;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310040;6600310040;7024;6700310040;6800310040;6;6902400040;6902500040;6902600040;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310041;6600310041;7024;6700310041;6800310041;6;6902400041;6902500041;6902600041;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310042;6600310042;7024;6700310042;6800310042;6;6902400042;6902500042;6902600042;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310043;6600310043;7024;6700310043;6800310043;6;6902400043;6902500043;6902600043;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310044;6600310044;7024;6700310044;6800310044;6;6902400044;6902500044;6902600044;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310045;6600310045;7024;6700310045;6800310045;6;6902400045;6902500045;6902600045;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310046;6600310046;7024;6700310046;6800310046;6;6902400046;6902500046;6902600046;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310047;6600310047;7024;6700310047;6800310047;6;6902400047;6902500047;6902600047;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310048;6600310048;7024;6700310048;6800310048;6;6902400048;6902500048;6902600048;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310049;6600310049;7024;6700310049;6800310049;6;6902400049;6902500049;6902600049;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310050;6600310050;7024;6700310050;6800310050;6;6902400050;6902500050;6902600050;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310051;6600310051;7024;6700310051;6800310051;6;6902400051;6902500051;6902600051;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310052;6600310052;7024;6700310052;6800310052;6;6902400052;6902500052;6902600052;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310053;6600310053;7024;6700310053;6800310053;6;6902400053;6902500053;6902600053;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310054;6600310054;7024;6700310054;6800310054;6;6902400054;6902500054;6902600054;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310055;6600310055;7024;6700310055;6800310055;6;6902400055;6902500055;6902600055;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310056;6600310056;7024;6700310056;6800310056;6;6902400056;6902500056;6902600056;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310057;6600310057;7024;6700310057;6800310057;6;6902400057;6902500057;6902600057;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310058;6600310058;7024;6700310058;6800310058;6;6902400058;6902500058;6902600058;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310059;6600310059;7024;6700310059;6800310059;6;6902400059;6902500059;6902600059;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310060;6600310060;7024;6700310060;6800310060;6;6902400060;6902500060;6902600060;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310061;6600310061;7024;6700310061;6800310061;6;6902400061;6902500061;6902600061;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310062;6600310062;7024;6700310062;6800310062;6;6902400062;6902500062;6902600062;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310063;6600310063;7024;6700310063;6800310063;6;6902400063;6902500063;6902600063;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310064;6600310064;7024;6700310064;6800310064;6;6902400064;6902500064;6902600064;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310065;6600310065;7024;6700310065;6800310065;6;6902400065;6902500065;6902600065;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310066;6600310066;7024;6700310066;6800310066;6;6902400066;6902500066;6902600066;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310067;6600310067;7024;6700310067;6800310067;6;6902400067;6902500067;6902600067;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310068;6600310068;7024;6700310068;6800310068;6;6902400068;6902500068;6902600068;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310069;6600310069;7024;6700310069;6800310069;6;6902400069;6902500069;6902600069;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310070;6600310070;7024;6700310070;6800310070;6;6902400070;6902500070;6902600070;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310071;6600310071;7024;6700310071;6800310071;6;6902400071;6902500071;6902600071;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310072;6600310072;7024;6700310072;6800310072;6;6902400072;6902500072;6902600072;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310073;6600310073;7024;6700310073;6800310073;6;6902400073;6902500073;6902600073;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310074;6600310074;7024;6700310074;6800310074;6;6902400074;6902500074;6902600074;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310075;6600310075;7024;6700310075;6800310075;6;6902400075;6902500075;6902600075;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310076;6600310076;7024;6700310076;6800310076;6;6902400076;6902500076;6902600076;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310077;6600310077;7024;6700310077;6800310077;6;6902400077;6902500077;6902600077;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310078;6600310078;7024;6700310078;6800310078;6;6902400078;6902500078;6902600078;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310079;6600310079;7024;6700310079;6800310079;6;6902400079;6902500079;6902600079;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310080;6600310080;7024;6700310080;6800310080;6;6902400080;6902500080;6902600080;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310081;6600310081;7024;6700310081;6800310081;6;6902400081;6902500081;6902600081;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310082;6600310082;7024;6700310082;6800310082;6;6902400082;6902500082;6902600082;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310083;6600310083;7024;6700310083;6800310083;6;6902400083;6902500083;6902600083;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310084;6600310084;7024;6700310084;6800310084;6;6902400084;6902500084;6902600084;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310085;6600310085;7024;6700310085;6800310085;6;6902400085;6902500085;6902600085;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310086;6600310086;7024;6700310086;6800310086;6;6902400086;6902500086;6902600086;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310087;6600310087;7024;6700310087;6800310087;6;6902400087;6902500087;6902600087;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310088;6600310088;7024;6700310088;6800310088;6;6902400088;6902500088;6902600088;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310089;6600310089;7024;6700310089;6800310089;6;6902400089;6902500089;6902600089;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310090;6600310090;7024;6700310090;6800310090;6;6902400090;6902500090;6902600090;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310091;6600310091;7024;6700310091;6800310091;6;6902400091;6902500091;6902600091;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310092;6600310092;7024;6700310092;6800310092;6;6902400092;6902500092;6902600092;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310093;6600310093;7024;6700310093;6800310093;6;6902400093;6902500093;6902600093;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310094;6600310094;7024;6700310094;6800310094;6;6902400094;6902500094;6902600094;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310095;6600310095;7024;6700310095;6800310095;6;6902400095;6902500095;6902600095;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310096;6600310096;7024;6700310096;6800310096;6;6902400096;6902500096;6902600096;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310097;6600310097;7024;6700310097;6800310097;6;6902400097;6902500097;6902600097;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310098;6600310098;7024;6700310098;6800310098;6;6902400098;6902500098;6902600098;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310099;6600310099;7024;6700310099;6800310099;6;6902400099;6902500099;6902600099;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310100;6600310100;7024;6700310100;6800310100;6;6902400100;6902500100;6902600100;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310101;6600310101;7024;6700310101;6800310101;6;6902400101;6902500101;6902600101;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310102;6600310102;7024;6700310102;6800310102;6;6902400102;6902500102;6902600102;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310103;6600310103;7024;6700310103;6800310103;6;6902400103;6902500103;6902600103;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310104;6600310104;7024;6700310104;6800310104;6;6902400104;6902500104;6902600104;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310105;6600310105;7024;6700310105;6800310105;6;6902400105;6902500105;6902600105;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310106;6600310106;7024;6700310106;6800310106;6;6902400106;6902500106;6902600106;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310107;6600310107;7024;6700310107;6800310107;6;6902400107;6902500107;6902600107;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310108;6600310108;7024;6700310108;6800310108;6;6902400108;6902500108;6902600108;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310109;6600310109;7024;6700310109;6800310109;6;6902400109;6902500109;6902600109;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310110;6600310110;7024;6700310110;6800310110;6;6902400110;6902500110;6902600110;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310111;6600310111;7024;6700310111;6800310111;6;6902400111;6902500111;6902600111;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310112;6600310112;7024;6700310112;6800310112;6;6902400112;6902500112;6902600112;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310113;6600310113;7024;6700310113;6800310113;6;6902400113;6902500113;6902600113;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310114;6600310114;7024;6700310114;6800310114;6;6902400114;6902500114;6902600114;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310115;6600310115;7024;6700310115;6800310115;6;6902400115;6902500115;6902600115;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310116;6600310116;7024;6700310116;6800310116;6;6902400116;6902500116;6902600116;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310117;6600310117;7024;6700310117;6800310117;6;6902400117;6902500117;6902600117;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310118;6600310118;7024;6700310118;6800310118;6;6902400118;6902500118;6902600118;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310119;6600310119;7024;6700310119;6800310119;6;6902400119;6902500119;6902600119;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310120;6600310120;7024;6700310120;6800310120;6;6902400120;6902500120;6902600120;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310121;6600310121;7024;6700310121;6800310121;6;6902400121;6902500121;6902600121;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310122;6600310122;7024;6700310122;6800310122;6;6902400122;6902500122;6902600122;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310123;6600310123;7024;6700310123;6800310123;6;6902400123;6902500123;6902600123;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310124;6600310124;7024;6700310124;6800310124;6;6902400124;6902500124;6902600124;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310125;6600310125;7024;6700310125;6800310125;6;6902400125;6902500125;6902600125;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310126;6600310126;7024;6700310126;6800310126;6;6902400126;6902500126;6902600126;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310127;6600310127;7024;6700310127;6800310127;6;6902400127;6902500127;6902600127;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310128;6600310128;7024;6700310128;6800310128;6;6902400128;6902500128;6902600128;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310129;6600310129;7024;6700310129;6800310129;6;6902400129;6902500129;6902600129;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310130;6600310130;7024;6700310130;6800310130;6;6902400130;6902500130;6902600130;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310131;6600310131;7024;6700310131;6800310131;6;6902400131;6902500131;6902600131;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310132;6600310132;7024;6700310132;6800310132;6;6902400132;6902500132;6902600132;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310133;6600310133;7024;6700310133;6800310133;6;6902400133;6902500133;6902600133;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310134;6600310134;7024;6700310134;6800310134;6;6902400134;6902500134;6902600134;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310135;6600310135;7024;6700310135;6800310135;6;6902400135;6902500135;6902600135;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310136;6600310136;7024;6700310136;6800310136;6;6902400136;6902500136;6902600136;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310137;6600310137;7024;6700310137;6800310137;6;6902400137;6902500137;6902600137;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310138;6600310138;7024;6700310138;6800310138;6;6902400138;6902500138;6902600138;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310139;6600310139;7024;6700310139;6800310139;6;6902400139;6902500139;6902600139;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310140;6600310140;7024;6700310140;6800310140;6;6902400140;6902500140;6902600140;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310141;6600310141;7024;6700310141;6800310141;6;6902400141;6902500141;6902600141;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310142;6600310142;7024;6700310142;6800310142;6;6902400142;6902500142;6902600142;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310143;6600310143;7024;6700310143;6800310143;6;6902400143;6902500143;6902600143;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310144;6600310144;7024;6700310144;6800310144;6;6902400144;6902500144;6902600144;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310145;6600310145;7024;6700310145;6800310145;6;6902400145;6902500145;6902600145;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310146;6600310146;7024;6700310146;6800310146;6;6902400146;6902500146;6902600146;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310147;6600310147;7024;6700310147;6800310147;6;6902400147;6902500147;6902600147;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310148;6600310148;7024;6700310148;6800310148;6;6902400148;6902500148;6902600148;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310149;6600310149;7024;6700310149;6800310149;6;6902400149;6902500149;6902600149;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310150;6600310150;7024;6700310150;6800310150;6;6902400150;6902500150;6902600150;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310151;6600310151;7024;6700310151;6800310151;6;6902400151;6902500151;6902600151;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310152;6600310152;7024;6700310152;6800310152;6;6902400152;6902500152;6902600152;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310153;6600310153;7024;6700310153;6800310153;6;6902400153;6902500153;6902600153;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310154;6600310154;7024;6700310154;6800310154;6;6902400154;6902500154;6902600154;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310155;6600310155;7024;6700310155;6800310155;6;6902400155;6902500155;6902600155;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310156;6600310156;7024;6700310156;6800310156;6;6902400156;6902500156;6902600156;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310157;6600310157;7024;6700310157;6800310157;6;6902400157;6902500157;6902600157;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310158;6600310158;7024;6700310158;6800310158;6;6902400158;6902500158;6902600158;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310159;6600310159;7024;6700310159;6800310159;6;6902400159;6902500159;6902600159;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310160;6600310160;7024;6700310160;6800310160;6;6902400160;6902500160;6902600160;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310161;6600310161;7024;6700310161;6800310161;6;6902400161;6902500161;6902600161;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310162;6600310162;7024;6700310162;6800310162;6;6902400162;6902500162;6902600162;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310163;6600310163;7024;6700310163;6800310163;6;6902400163;6902500163;6902600163;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310164;6600310164;7024;6700310164;6800310164;6;6902400164;6902500164;6902600164;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310165;6600310165;7024;6700310165;6800310165;6;6902400165;6902500165;6902600165;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310166;6600310166;7024;6700310166;6800310166;6;6902400166;6902500166;6902600166;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310167;6600310167;7024;6700310167;6800310167;6;6902400167;6902500167;6902600167;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310168;6600310168;7024;6700310168;6800310168;6;6902400168;6902500168;6902600168;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310169;6600310169;7024;6700310169;6800310169;6;6902400169;6902500169;6902600169;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310170;6600310170;7024;6700310170;6800310170;6;6902400170;6902500170;6902600170;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310171;6600310171;7024;6700310171;6800310171;6;6902400171;6902500171;6902600171;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310172;6600310172;7024;6700310172;6800310172;6;6902400172;6902500172;6902600172;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310173;6600310173;7024;6700310173;6800310173;6;6902400173;6902500173;6902600173;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310174;6600310174;7024;6700310174;6800310174;6;6902400174;6902500174;6902600174;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310175;6600310175;7024;6700310175;6800310175;6;6902400175;6902500175;6902600175;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310176;6600310176;7024;6700310176;6800310176;6;6902400176;6902500176;6902600176;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310177;6600310177;7024;6700310177;6800310177;6;6902400177;6902500177;6902600177;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310178;6600310178;7024;6700310178;6800310178;6;6902400178;6902500178;6902600178;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310179;6600310179;7024;6700310179;6800310179;6;6902400179;6902500179;6902600179;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310180;6600310180;7024;6700310180;6800310180;6;6902400180;6902500180;6902600180;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310181;6600310181;7024;6700310181;6800310181;6;6902400181;6902500181;6902600181;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
5500310182;6600310182;7024;6700310182;6800310182;6;6902400182;6902500182;6902600182;fcff:1:256:172:24:3:0:49;fcff:1:256:172:24:3:0:190
