SEQUENTIAL
5500120049;6600120049;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120050;6600120050;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120051;6600120051;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120052;6600120052;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120053;6600120053;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120054;6600120054;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120055;6600120055;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120056;6600120056;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120057;6600120057;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120058;6600120058;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120059;6600120059;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120060;6600120060;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120061;6600120061;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120062;6600120062;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120063;6600120063;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120064;6600120064;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120065;6600120065;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120066;6600120066;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120067;6600120067;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120068;6600120068;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120069;6600120069;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120070;6600120070;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120071;6600120071;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120072;6600120072;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120073;6600120073;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120074;6600120074;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120075;6600120075;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120076;6600120076;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120077;6600120077;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120078;6600120078;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120079;6600120079;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120080;6600120080;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120081;6600120081;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120082;6600120082;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120083;6600120083;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120084;6600120084;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120085;6600120085;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120086;6600120086;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120087;6600120087;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120088;6600120088;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120089;6600120089;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120090;6600120090;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120091;6600120091;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120092;6600120092;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120093;6600120093;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120094;6600120094;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120095;6600120095;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120096;6600120096;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120097;6600120097;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120098;6600120098;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120099;6600120099;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120100;6600120100;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120101;6600120101;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120102;6600120102;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120103;6600120103;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120104;6600120104;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120105;6600120105;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120106;6600120106;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120107;6600120107;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120108;6600120108;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120109;6600120109;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120110;6600120110;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120111;6600120111;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120112;6600120112;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120113;6600120113;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120114;6600120114;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120115;6600120115;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120116;6600120116;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120117;6600120117;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120118;6600120118;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120119;6600120119;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120120;6600120120;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120121;6600120121;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120122;6600120122;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120123;6600120123;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120124;6600120124;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120125;6600120125;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120126;6600120126;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120127;6600120127;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120128;6600120128;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120129;6600120129;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120130;6600120130;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120131;6600120131;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120132;6600120132;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120133;6600120133;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120134;6600120134;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120135;6600120135;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120136;6600120136;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120137;6600120137;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120138;6600120138;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120139;6600120139;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120140;6600120140;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120141;6600120141;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120142;6600120142;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120143;6600120143;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120144;6600120144;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120145;6600120145;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120146;6600120146;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120147;6600120147;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120148;6600120148;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120149;6600120149;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120150;6600120150;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120151;6600120151;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120152;6600120152;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120153;6600120153;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120154;6600120154;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120155;6600120155;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120156;6600120156;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120157;6600120157;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120158;6600120158;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120159;6600120159;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120160;6600120160;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120161;6600120161;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120162;6600120162;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120163;6600120163;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120164;6600120164;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120165;6600120165;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120166;6600120166;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120167;6600120167;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120168;6600120168;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120169;6600120169;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120170;6600120170;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120171;6600120171;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120172;6600120172;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120173;6600120173;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120174;6600120174;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120175;6600120175;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120176;6600120176;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120177;6600120177;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120178;6600120178;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120179;6600120179;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120180;6600120180;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120181;6600120181;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120182;6600120182;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120183;6600120183;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120184;6600120184;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120185;6600120185;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120186;6600120186;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120187;6600120187;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120188;6600120188;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120189;6600120189;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120190;6600120190;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120191;6600120191;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120192;6600120192;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120193;6600120193;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120194;6600120194;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120195;6600120195;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120196;6600120196;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120197;6600120197;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120198;6600120198;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120199;6600120199;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120200;6600120200;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120201;6600120201;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120202;6600120202;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120203;6600120203;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120204;6600120204;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120205;6600120205;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120206;6600120206;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120207;6600120207;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120208;6600120208;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120209;6600120209;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120210;6600120210;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120211;6600120211;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120212;6600120212;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120213;6600120213;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120214;6600120214;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120215;6600120215;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120216;6600120216;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120217;6600120217;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120218;6600120218;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120219;6600120219;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120220;6600120220;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120221;6600120221;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120222;6600120222;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120223;6600120223;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120224;6600120224;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120225;6600120225;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120226;6600120226;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120227;6600120227;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120228;6600120228;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120229;6600120229;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120230;6600120230;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120231;6600120231;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120232;6600120232;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120233;6600120233;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120234;6600120234;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120235;6600120235;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120236;6600120236;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120237;6600120237;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120238;6600120238;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120239;6600120239;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120240;6600120240;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120241;6600120241;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120242;6600120242;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120243;6600120243;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120244;6600120244;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120245;6600120245;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120246;6600120246;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120247;6600120247;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120248;6600120248;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120249;6600120249;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120250;6600120250;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120251;6600120251;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120252;6600120252;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120253;6600120253;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120254;6600120254;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120255;6600120255;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120256;6600120256;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120257;6600120257;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120258;6600120258;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120259;6600120259;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120260;6600120260;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120261;6600120261;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120262;6600120262;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120263;6600120263;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120264;6600120264;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120265;6600120265;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120266;6600120266;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120267;6600120267;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120268;6600120268;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120269;6600120269;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120270;6600120270;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120271;6600120271;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120272;6600120272;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120273;6600120273;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120274;6600120274;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120275;6600120275;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120276;6600120276;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120277;6600120277;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120278;6600120278;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120279;6600120279;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120280;6600120280;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120281;6600120281;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120282;6600120282;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120283;6600120283;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
5500120284;6600120284;5032;fcff:1:256:172:24:1:0:73;fcff:1:256:172:24:3:0:190
